Brand	Location	Time the brand is at screen	Duration	Screen Location	Screen Size %	Total Hits	Average Hits	Sequence Frame Number
Canterbury	Playing Kit - Shirt Front	12:09:28	4	A	0.973	4	1	6268
ΑΝΖ	Playing Kit - Arm	12:09:31	1	A	0.467	1	1	6271
ΑΝΖ	Playing Kit - Shirt Front	12:09:28	4	A	1.183	4	1	6268
Canterbury	Playing Kit - Shirt Front	12:09:33	1	A	0.973	1	1	6273
Canterbury	Playing Kit - Shirt Front	12:09:39	2	A	0.973	2	1	6279
Ford	Player Kit - Shirt Back	12:09:31	10	A	1.116	10	1	6271
ΑΝΖ	Playing Kit - Shirt Front	12:09:37	4	A	1.183	4	1	6277
Dulux	TVGI Series Logo	12:10:05	16	C	0.815	16	1	6305
Dulux	TVGI Series Text	12:10:03	19	B	0.467	19	1	6303
Dulux	LED Sign	12:10:36	3	C	0.778	15	5	6336
GJ Gardner	Virtual Grass Sign - End of Wicket	12:10:36	3	B	0.690	3	1	6336
ΑΝΖ	LED Sight Screen	12:10:38	1	B	1.002	1	1	6338
ΑΝΖ	LED Sign - End of Wicket Signage	12:10:36	3	B	0.899	24	8	6336
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:10:36	3	A	0.492	6	2	6336
KFC	Boundary Rope	12:10:42	2	A	0.640	12	6	6342
Life Direct	Boundary Rope	12:10:42	2	A	0.763	2	1	6342
ΑΝΖ	Boundary Rope	12:10:42	2	E	0.489	16	8	6342
Dulux	LED Sign	12:10:45	3	C	0.778	15	5	6345
Life Direct	LED Sign - End of Wicket Signage	12:10:45	3	C	0.763	6	2	6345
ΑΝΖ	LED Sign - End of Wicket Signage	12:10:45	3	B	0.899	24	8	6345
GJ Gardner	Virtual Grass Sign - End of Wicket	12:10:45	11	B	0.690	11	1	6345
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:10:45	11	A	0.492	14	1.273	6345
ΑΝΖ	Playing Kit - Shirt Front	12:11:09	2	A	1.183	2	1	6369
KFC	Boundary Rope	12:11:11	2	D	0.640	12	6	6371
ΑΝΖ	Boundary Rope	12:11:11	2	E	0.489	16	8	6371
Dulux	LED Sign	12:11:09	13	E	0.778	26	2	6369
Dulux	Stumps	12:11:13	9	A	0.587	27	3	6373
KFC	Boundary Rope	12:11:18	4	A	0.640	24	6	6378
Life Direct	Boundary Rope	12:11:18	4	A	0.763	4	1	6378
ΑΝΖ	Boundary Rope	12:11:18	4	E	0.489	32	8	6378
ΑΝΖ	Playing Kit - Arm	12:11:09	13	A	0.467	13	1	6369
GJ Gardner	Virtual Grass Sign - End of Wicket	12:11:22	1	B	0.690	1	1	6382
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:11:22	1	C	0.492	1	1	6382
GJ Gardner	Virtual Grass Sign - End of Wicket	12:11:25	1	B	0.690	1	1	6385
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:11:25	1	C	0.492	1	1	6385
KFC	Boundary Rope	12:11:32	2	A	0.640	12	6	6392
Life Direct	Boundary Rope	12:11:32	2	A	0.763	2	1	6392
ΑΝΖ	Boundary Rope	12:11:32	2	E	0.489	16	8	6392
Canterbury	Playing Kit - Shirt Front	12:11:34	2	A	0.973	2	1	6394
ΑΝΖ	Playing Kit - Shirt Front	12:11:34	3	A	1.183	3	1	6394
ΑΝΖ	Playing Kit - Arm	12:11:34	4	A	0.467	4	1	6394
Ford	Player Kit - Shirt Back	12:11:37	4	A	1.116	4	1	6397
Life Direct	Boundary Rope	12:11:47	1	A	0.763	1	1	6407
KFC	Boundary Rope	12:11:47	2	A	0.640	12	6	6407
ΑΝΖ	Boundary Rope	12:11:47	5	E	0.489	28	5.600	6407
Dulux	LED Sign	12:11:57	1	E	0.778	2	2	6417
ΑΝΖ	Playing Kit - Arm	12:11:57	1	A	0.467	1	1	6417
BRB	Grass Sign - Square of Wicket	12:12:03	2	C	2.770	2	1	6423
Ford	LED Sign	12:12:05	1	D	0.935	3	3	6425
Canterbury	Playing Kit - Shirt Front	12:12:06	1	A	0.973	1	1	6426
ΑΝΖ	Playing Kit - Arm	12:12:06	4	A	0.467	4	1	6426
ΑΝΖ	Playing Kit - Shirt Front	12:12:06	4	A	1.183	4	1	6426
ΑΝΖ	Playing Kit - Arm	12:12:11	1	A	0.467	1	1	6431
ΑΝΖ	Playing Kit - Shirt Front	12:12:11	1	A	1.183	1	1	6431
ΑΝΖ	LED Sight Screen	12:12:12	3	C	1.002	3	1	6432
Dulux	LED Sightscreen	12:12:15	2	E	1.278	2	1	6435
Dulux	Virtual Grass Sign - End of Wicket	12:12:12	5	A	0.802	5	1	6432
GJ Gardner	Virtual Grass Sign - End of Wicket	12:12:12	7	D	0.690	7	1	6432
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:12:12	7	A	0.492	12	1.714	6432
Dulux	LED Sightscreen	12:12:21	1	E	1.278	1	1	6441
Dulux	LED Sign	12:12:20	2	C	0.778	10	5	6440
GJ Gardner	Virtual Grass Sign - End of Wicket	12:12:20	2	A	0.690	2	1	6440
ΑΝΖ	LED Sign - End of Wicket Signage	12:12:20	2	C	0.899	16	8	6440
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:12:20	2	A	0.492	4	2	6440
BRB	Grass Sign - Square of Wicket	12:12:22	4	B	2.770	4	1	6442
Ford	Virtual Grass Sign - Square of Wicket	12:12:22	4	C	1.869	4	1	6442
KFC	Virtual Grass Sign - Square of Wicket	12:12:22	4	C	0.640	4	1	6442
Life Direct	Virtual Grass Sign - Square of Wicket	12:12:22	4	C	0.974	4	1	6442
Canterbury	Playing Kit - Shirt Front	12:12:31	3	A	0.973	3	1	6451
ΑΝΖ	Playing Kit - Shirt Front	12:12:31	3	A	1.183	3	1	6451
ΑΝΖ	Playing Kit - Arm	12:12:31	8	A	0.467	8	1	6451
Dulux	LED Sign	12:12:43	3	C	0.778	15	5	6463
GJ Gardner	Virtual Grass Sign - End of Wicket	12:12:40	6	B	0.690	6	1	6460
ΑΝΖ	LED Sign - End of Wicket Signage	12:12:43	3	C	0.899	24	8	6463
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:12:40	6	C	0.492	9	1.500	6460
ΑΝΖ	Playing Kit - Arm	12:12:48	1	A	0.467	1	1	6468
ΑΝΖ	Playing Kit - Arm	12:12:50	3	A	0.467	3	1	6470
ΑΝΖ	Playing Kit - Shirt Front	12:12:52	1	A	1.183	1	1	6472
Dulux	Virtual Grass Sign - End of Wicket	12:12:53	5	A	0.802	5	1	6473
ΑΝΖ	LED Sight Screen	12:12:53	5	A	1.002	5	1	6473
GJ Gardner	Virtual Grass Sign - End of Wicket	12:12:53	9	E	0.690	9	1	6473
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:12:53	9	E	0.492	14	1.556	6473
BRB	Grass Sign - Square of Wicket	12:13:05	4	B	2.770	4	1	6485
Ford	Virtual Grass Sign - Square of Wicket	12:13:05	4	C	1.869	4	1	6485
KFC	Virtual Grass Sign - Square of Wicket	12:13:05	4	C	0.640	4	1	6485
Life Direct	Virtual Grass Sign - Square of Wicket	12:13:05	4	C	0.974	4	1	6485
ΑΝΖ	Playing Kit - Shirt Front	12:13:11	3	A	1.183	3	1	6491
ΑΝΖ	Playing Kit - Arm	12:13:11	16	A	0.467	16	1	6491
Ford	Player Kit - Shirt Back	12:13:16	14	A	1.116	14	1	6496
ΑΝΖ	Playing Kit - Arm	12:13:28	2	A	0.467	2	1	6508
ΑΝΖ	Playing Kit - Arm	12:13:32	4	A	0.467	4	1	6512
GJ Gardner	Umpire Jersey Back	12:13:34	3	C	1.098	3	1	6514
GJ Gardner	Umpire Jersey Back - Homes	12:13:34	3	C	1.098	3	1	6514
Canterbury	Playing Kit - Shirt Front	12:13:11	31	A	0.973	31	1	6491
ΑΝΖ	Playing Kit - Shirt Front	12:13:16	26	A	1.183	26	1	6496
Dulux	Virtual Grass Sign - End of Wicket	12:13:57	1	B	0.802	1	1	6537
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:13:57	1	C	0.492	1	1	6537
KFC	Virtual Grass Sign - Square of Wicket	12:14:00	2	B	0.640	2	1	6540
GJ Gardner	Umpire Jersey Front - Homes	12:14:15	1	A	1.098	1	1	6555
NZC	Umpire Jersey Front	12:14:15	1	A	0.569	1	1	6555
GJ Gardner	Umpire Jersey Back	12:14:20	1	B	1.098	1	1	6560
GJ Gardner	Umpire Jersey Back - Homes	12:14:20	1	E	1.098	1	1	6560
ΑΝΖ	Playing Kit - Arm	12:14:20	1	A	0.467	1	1	6560
Canterbury	Playing Kit - Shirt Front	12:14:20	3	A	0.973	3	1	6560
ΑΝΖ	Playing Kit - Shirt Front	12:14:20	3	A	1.183	3	1	6560
BRB	Grass Sign - Square of Wicket	12:14:23	1	A	2.770	1	1	6563
Ford	Virtual Grass Sign - Square of Wicket	12:14:23	1	D	1.869	1	1	6563
KFC	Virtual Grass Sign - Square of Wicket	12:14:23	1	A	0.640	1	1	6563
Life Direct	Virtual Grass Sign - Square of Wicket	12:14:23	1	D	0.974	1	1	6563
		12:14:24	1	D	0.000	0	0	6564
Canterbury	Playing Kit - Shirt Front	12:14:24	1	A	0.973	1	1	6564
ΑΝΖ	Playing Kit - Arm	12:14:24	1	A	0.467	1	1	6564
ΑΝΖ	Playing Kit - Shirt Front	12:14:24	1	A	1.183	1	1	6564
Canterbury	Playing Kit - Shirt Front	12:14:28	4	A	0.973	4	1	6568
ΑΝΖ	Playing Kit - Arm	12:14:28	4	A	0.467	4	1	6568
ΑΝΖ	Playing Kit - Shirt Front	12:14:28	4	A	1.183	4	1	6568
Ford	Player Kit - Shirt Back	12:14:31	5	A	1.116	5	1	6571
Dulux	LED Sightscreen	12:14:46	2	A	1.278	2	1	6586
Dulux	Virtual Grass Sign - End of Wicket	12:14:46	2	A	0.802	2	1	6586
GJ Gardner	Virtual Grass Sign - End of Wicket	12:14:46	2	E	0.690	2	1	6586
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:14:46	2	E	0.492	4	2	6586
Canterbury	Playing Kit - Shirt Front	12:14:48	6	A	0.973	6	1	6588
ΑΝΖ	Playing Kit - Arm	12:14:48	6	A	0.467	6	1	6588
ΑΝΖ	Playing Kit - Shirt Front	12:14:48	6	A	1.183	6	1	6588
Dulux	Virtual Grass Sign - End of Wicket	12:14:57	2	C	0.802	2	1	6597
Dulux	LED Sign	12:14:59	1	C	0.778	5	5	6599
GJ Gardner	Virtual Grass Sign - End of Wicket	12:14:59	1	A	0.690	1	1	6599
ΑΝΖ	LED Sign - End of Wicket Signage	12:14:59	1	C	0.899	8	8	6599
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:14:57	3	C	0.492	4	1.333	6597
KFC	Virtual Grass Sign - Square of Wicket	12:15:00	1	B	0.640	1	1	6600
Dulux	LED Sightscreen	12:15:12	3	E	1.278	3	1	6612
Dulux	Virtual Grass Sign - End of Wicket	12:15:12	6	A	0.802	6	1	6612
GJ Gardner	Virtual Grass Sign - End of Wicket	12:15:12	6	E	0.690	6	1	6612
ΑΝΖ	LED Sight Screen	12:15:15	3	A	1.002	3	1	6615
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:15:12	6	E	0.492	12	2	6612
GJ Gardner	LED Sign - Homes	12:15:18	7	A	1.530	25	3.571	6618
Canterbury	Playing Kit - Shirt Front	12:15:31	2	A	0.973	2	1	6631
ΑΝΖ	Playing Kit - Shirt Front	12:15:31	2	E	1.183	2	1	6631
NZC	Umpire Cap	12:15:29	5	C	1.546	5	1	6629
Canterbury	Playing Kit - Shirt Front	12:15:34	3	A	0.973	3	1	6634
ΑΝΖ	Playing Kit - Arm	12:15:34	6	A	0.467	6	1	6634
ΑΝΖ	Playing Kit - Shirt Front	12:15:34	6	A	1.183	6	1	6634
Dulux	Virtual Grass Sign - End of Wicket	12:15:50	1	C	0.802	1	1	6650
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:15:50	1	C	0.492	1	1	6650
Canterbury	Playing Kit - Shirt Front	12:15:53	1	A	0.973	1	1	6653
ΑΝΖ	Playing Kit - Arm	12:15:53	1	A	0.467	1	1	6653
ΑΝΖ	Playing Kit - Shirt Front	12:15:53	1	A	1.183	1	1	6653
BRB	Grass Sign - Square of Wicket	12:15:54	2	A	2.770	2	1	6654
Ford	Virtual Grass Sign - Square of Wicket	12:15:54	2	A	1.869	2	1	6654
KFC	Virtual Grass Sign - Square of Wicket	12:15:54	2	A	0.640	2	1	6654
Canterbury	Playing Kit - Shirt Front	12:15:56	2	A	0.973	2	1	6656
ΑΝΖ	Playing Kit - Arm	12:15:57	2	A	0.467	2	1	6657
Canterbury	Playing Kit - Shirt Front	12:15:59	3	A	0.973	3	1	6659
ΑΝΖ	Playing Kit - Shirt Front	12:15:56	6	A	1.183	6	1	6656
Dulux	Virtual Grass Sign - End of Wicket	12:16:18	3	B	0.802	3	1	6678
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:16:18	3	C	0.492	3	1	6678
KFC	Boundary Rope	12:16:23	1	A	0.640	1	1	6683
Life Direct	Boundary Rope	12:16:24	1	C	0.763	1	1	6684
ΑΝΖ	Boundary Rope	12:16:23	2	E	0.489	7	3.500	6683
BRB	LED Sign - Boundary Rd Brewery	12:16:25	1	D	2.770	1	1	6685
Ford	Player Kit - Shirt Back	12:16:25	3	A	1.116	3	1	6685
Ford	Player Kit - Shirt Back	12:16:29	1	A	1.116	1	1	6689
Dulux	Virtual Grass Sign - End of Wicket	12:16:31	1	B	0.802	1	1	6691
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:16:31	1	C	0.492	1	1	6691
Dulux	Virtual Grass Sign - End of Wicket	12:16:38	5	B	0.802	5	1	6698
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:16:38	5	C	0.492	5	1	6698
Dulux	Virtual Grass Sign - End of Wicket	12:16:47	2	B	0.802	2	1	6707
Dulux	LED Sign	12:16:49	1	C	0.778	5	5	6709
GJ Gardner	Virtual Grass Sign - End of Wicket	12:16:49	1	A	0.690	1	1	6709
ΑΝΖ	LED Sign - End of Wicket Signage	12:16:49	1	C	0.899	8	8	6709
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:16:47	3	C	0.492	4	1.333	6707
BRB	Grass Sign - Square of Wicket	12:16:50	1	B	2.770	1	1	6710
GJ Gardner	Umpire Jersey Front - Homes	12:16:52	1	B	1.098	1	1	6712
ΑΝΖ	Playing Kit - Arm	12:16:53	6	A	0.467	6	1	6713
Ford	Player Kit - Shirt Back	12:16:58	2	A	1.116	2	1	6718
Canterbury	Playing Kit - Shirt Front	12:16:53	27	A	0.973	27	1	6713
Ford	Player Kit - Shirt Back	12:17:02	18	A	1.116	18	1	6722
Ford	Player Kit - Shirt Back	12:17:22	1	A	1.116	1	1	6742
ΑΝΖ	Playing Kit - Arm	12:17:00	25	A	0.467	25	1	6720
Canterbury	Playing Kit - Shirt Front	12:17:23	3	A	0.973	3	1	6743
ΑΝΖ	Playing Kit - Shirt Front	12:16:53	33	A	1.183	33	1	6713
ΑΝΖ	Playing Kit - Arm	12:17:27	3	A	0.467	3	1	6747
ΑΝΖ	Playing Kit - Shirt Front	12:17:27	3	A	1.183	3	1	6747
Dulux	Stumps	12:17:30	1	A	0.587	3	3	6750
Dulux	LED Sign	12:17:32	1	A	0.778	2	2	6752
KFC	Boundary Rope	12:17:32	1	A	0.640	6	6	6752
Life Direct	Boundary Rope	12:17:32	1	A	0.763	1	1	6752
ΑΝΖ	Boundary Rope	12:17:32	1	E	0.489	8	8	6752
KFC	Boundary Rope	12:17:36	1	B	0.640	6	6	6756
Life Direct	Boundary Rope	12:17:36	1	C	0.763	1	1	6756
ΑΝΖ	Boundary Rope	12:17:36	1	B	0.489	8	8	6756
Canterbury	Playing Kit - Pants	12:17:39	1	E	0.973	1	1	6759
Canterbury	Playing Kit - Shirt Front	12:17:39	1	A	0.973	1	1	6759
Powerade	Drinks Box	12:17:39	1	A	3.377	1	1	6759
Powerade	Drinks Table	12:17:39	1	D	3.835	1	1	6759
GJ Gardner	Virtual Grass Sign - End of Wicket	12:17:42	1	B	0.690	1	1	6762
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:17:42	1	C	0.492	1	1	6762
KFC	Virtual Grass Sign - Square of Wicket	12:17:45	1	B	0.640	1	1	6765
Canterbury	Playing Kit - Shirt Front	12:17:55	6	A	0.973	6	1	6775
ΑΝΖ	Playing Kit - Shirt Front	12:17:55	6	A	1.183	6	1	6775
ΑΝΖ	Playing Kit - Arm	12:18:01	1	A	0.467	1	1	6781
Dulux	LED Sign	12:18:06	1	C	0.778	5	5	6786
GJ Gardner	Virtual Grass Sign - End of Wicket	12:18:06	1	A	0.690	1	1	6786
ΑΝΖ	LED Sign - End of Wicket Signage	12:18:06	1	C	0.899	8	8	6786
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:18:06	1	A	0.492	2	2	6786
BRB	Grass Sign - Square of Wicket	12:18:07	5	B	2.770	5	1	6787
Ford	Virtual Grass Sign - Square of Wicket	12:18:07	6	C	1.869	6	1	6787
KFC	Virtual Grass Sign - Square of Wicket	12:18:07	7	C	0.640	7	1	6787
Life Direct	Virtual Grass Sign - Square of Wicket	12:18:08	8	C	0.974	8	1	6788
ΑΝΖ	Playing Kit - Arm	12:18:16	2	A	0.467	2	1	6796
Canterbury	Playing Kit - Shirt Front	12:18:16	19	A	0.973	19	1	6796
ΑΝΖ	Playing Kit - Shirt Front	12:18:16	19	A	1.183	19	1	6796
Dulux	LED Sightscreen	12:18:35	6	A	1.278	6	1	6815
Dulux	Virtual Grass Sign - End of Wicket	12:18:35	6	A	0.802	6	1	6815
GJ Gardner	Virtual Grass Sign - End of Wicket	12:18:35	6	A	0.690	6	1	6815
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:18:35	6	A	0.492	12	2	6815
NZC	Umpire Jersey Front	12:19:02	1	E	0.569	1	1	6842
Canterbury	Playing Kit - Shirt Front	12:19:12	3	A	0.973	3	1	6852
ΑΝΖ	Playing Kit - Arm	12:19:12	3	A	0.467	3	1	6852
ΑΝΖ	Playing Kit - Shirt Front	12:19:12	3	A	1.183	3	1	6852
Dulux	LED Sign	12:19:25	2	A	0.778	4	2	6865
KFC	Boundary Rope	12:19:25	2	A	0.640	12	6	6865
Life Direct	Boundary Rope	12:19:25	2	A	0.763	2	1	6865
ΑΝΖ	Boundary Rope	12:19:25	2	E	0.489	16	8	6865
Dulux	Stumps	12:19:32	1	A	0.587	3	3	6872
Canterbury	Playing Kit - Shirt Front	12:19:33	6	A	0.973	6	1	6873
ΑΝΖ	Playing Kit - Shirt Front	12:19:33	7	A	1.183	7	1	6873
ΑΝΖ	Playing Kit - Arm	12:19:38	8	A	0.467	8	1	6878
GJ Gardner	Virtual Grass Sign - End of Wicket	12:19:46	2	B	0.690	2	1	6886
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:19:46	2	C	0.492	2	1	6886
Dulux	LED Sightscreen	12:19:50	2	E	1.278	2	1	6890
Dulux	Virtual Grass Sign - End of Wicket	12:19:50	2	A	0.802	2	1	6890
GJ Gardner	Virtual Grass Sign - End of Wicket	12:19:49	3	B	0.690	3	1	6889
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:19:49	3	C	0.492	5	1.667	6889
Canterbury	Playing Kit - Shirt Front	12:19:52	2	A	0.973	2	1	6892
Ford	LED SignLED Sign	12:19:52	2	D	0.935	2	1	6892
ΑΝΖ	Playing Kit - Shirt Front	12:19:52	2	A	1.183	2	1	6892
BRB	Grass Sign - Square of Wicket	12:19:54	2	B	2.770	2	1	6894
Ford	Virtual Grass Sign - Square of Wicket	12:19:54	2	C	1.869	2	1	6894
KFC	Virtual Grass Sign - Square of Wicket	12:19:54	2	C	0.640	2	1	6894
Life Direct	Virtual Grass Sign - Square of Wicket	12:19:54	2	C	0.974	2	1	6894
Canterbury	Playing Kit - Shirt Front	12:20:26	17	D	0.973	17	1	6926
ΑΝΖ	Playing Kit - Shirt Front	12:20:26	17	D	1.183	17	1	6926
Canterbury	Playing Kit - Shirt Front	12:20:51	11	D	0.973	11	1	6951
ΑΝΖ	Playing Kit - Shirt Front	12:20:51	11	D	1.183	11	1	6951
ΑΝΖ	Playing Kit - Arm	12:21:02	1	A	0.467	1	1	6962
Dulux	Virtual Grass Sign - End of Wicket	12:21:05	1	B	0.802	1	1	6965
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:21:05	1	C	0.492	1	1	6965
BRB	Grass Sign - Square of Wicket	12:21:10	1	A	2.770	1	1	6970
Ford	Player Kit - Shirt Back	12:21:17	2	A	1.116	2	1	6977
GJ Gardner	Umpire Jersey Back	12:21:29	1	A	1.098	1	1	6989
GJ Gardner	Umpire Jersey Back - Homes	12:21:29	1	A	1.098	1	1	6989
KFC	LED Sign - GET THE APP	12:21:30	1	A	1.186	1	1	6990
KFC	Boundary Rope	12:21:30	3	A	0.640	18	6	6990
Life Direct	Boundary Rope	12:21:30	3	A	0.763	3	1	6990
ΑΝΖ	Boundary Rope	12:21:30	3	E	0.489	24	8	6990
GJ Gardner	Umpire Jersey Back	12:21:33	4	A	1.098	4	1	6993
GJ Gardner	Umpire Jersey Back - Homes	12:21:33	4	A	1.098	4	1	6993
Ford	Player Kit - Shirt Back	12:21:33	5	A	1.116	5	1	6993
ΑΝΖ	Playing Kit - Arm	12:21:36	2	D	0.467	2	1	6996
KFC	Virtual Grass Sign - Square of Wicket	12:21:42	2	B	0.640	2	1	7002
Dulux	LED Sign	12:21:44	4	A	0.778	8	2	7004
KFC	Boundary Rope	12:21:44	4	A	0.640	24	6	7004
Life Direct	Boundary Rope	12:21:44	4	A	0.763	4	1	7004
ΑΝΖ	Boundary Rope	12:21:44	4	E	0.489	32	8	7004
Canterbury	Playing Kit - Shirt Front	12:21:48	3	A	0.973	3	1	7008
Ford	Player Kit - Shirt Back	12:21:49	2	A	1.116	2	1	7009
ΑΝΖ	Playing Kit - Arm	12:21:48	3	A	0.467	3	1	7008
ΑΝΖ	Playing Kit - Shirt Front	12:21:48	3	A	1.183	3	1	7008
ΑΝΖ	Playing Kit - Arm	12:21:52	4	A	0.467	4	1	7012
Dulux	LED Sightscreen	12:21:56	6	E	1.278	6	1	7016
Dulux	Virtual Grass Sign - End of Wicket	12:21:56	6	A	0.802	6	1	7016
GJ Gardner	Virtual Grass Sign - End of Wicket	12:21:56	6	D	0.690	6	1	7016
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:21:56	6	A	0.492	12	2	7016
KFC	Virtual Grass Sign - Square of Wicket	12:22:08	4	B	0.640	4	1	7028
Dulux	LED Sightscreen	12:22:12	1	B	1.278	1	1	7032
Dulux	Virtual Grass Sign - End of Wicket	12:22:12	12	E	0.802	12	1	7032
GJ Gardner	Virtual Grass Sign - End of Wicket	12:22:12	12	E	0.690	12	1	7032
ΑΝΖ	LED Sight Screen	12:22:13	11	A	1.002	11	1	7033
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:22:12	12	E	0.492	24	2	7032
Dulux	Virtual Grass Sign - End of Wicket	12:22:31	2	B	0.802	2	1	7051
Dulux	LED Sign	12:22:33	2	C	0.778	10	5	7053
GJ Gardner	Virtual Grass Sign - End of Wicket	12:22:33	2	A	0.690	2	1	7053
ΑΝΖ	LED Sign - End of Wicket Signage	12:22:33	2	C	0.899	16	8	7053
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:22:31	4	C	0.492	6	1.500	7051
BRB	LED Sign - Boundary Rd Brewery	12:22:40	5	A	2.770	20	4	7060
BRB	LED Sign - Boundary Rd Brewery	12:22:46	5	A	2.770	16	3.200	7066
KFC	Boundary Rope	12:22:47	6	A	0.640	36	6	7067
KFC	LED Sign - GET THE APP	12:22:51	2	D	1.186	2	1	7071
Life Direct	Boundary Rope	12:22:47	6	A	0.763	6	1	7067
ΑΝΖ	Boundary Rope	12:22:47	6	E	0.489	48	8	7067
BRB	LED Sign - Boundary Rd Brewery	12:22:54	2	A	2.770	8	4	7074
Dulux	Virtual Grass Sign - End of Wicket	12:22:58	1	B	0.802	1	1	7078
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:22:58	1	C	0.492	1	1	7078
Dulux	Virtual Grass Sign - End of Wicket	12:23:03	2	B	0.802	2	1	7083
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:23:03	2	C	0.492	2	1	7083
Canterbury	Playing Kit - Shirt Front	12:23:07	1	A	0.973	1	1	7087
KFC	LED Sign - KFC Delivers	12:23:07	1	D	1.186	1	1	7087
ΑΝΖ	Playing Kit - Arm	12:23:07	1	A	0.467	1	1	7087
ΑΝΖ	Playing Kit - Shirt Front	12:23:07	1	A	1.183	1	1	7087
GJ Gardner	Umpire Jersey Front - Homes	12:23:10	3	C	1.098	3	1	7090
NZC	Umpire Cap	12:23:11	2	C	1.546	2	1	7091
NZC	Umpire Jersey Front	12:23:10	3	C	0.569	3	1	7090
Dulux	TVGI Series Text	12:23:43	5	B	0.467	5	1	7123
Canterbury	Playing Kit - Shirt Front	12:23:55	3	A	0.973	3	1	7135
ΑΝΖ	Playing Kit - Arm	12:23:55	3	A	0.467	3	1	7135
ΑΝΖ	Playing Kit - Shirt Front	12:23:55	3	A	1.183	3	1	7135
GJ Gardner	Virtual Grass Sign - End of Wicket	12:24:12	1	B	0.690	1	1	7152
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:24:12	1	C	0.492	1	1	7152
BRB	Grass Sign - Square of Wicket	12:24:20	1	A	2.770	1	1	7160
Canterbury	Playing Kit - Shirt Front	12:24:27	3	A	0.973	3	1	7167
ΑΝΖ	Playing Kit - Shirt Front	12:24:27	3	A	1.183	3	1	7167
Dulux	Virtual Grass Sign - End of Wicket	12:24:30	16	A	0.802	16	1	7170
GJ Gardner	LED Sightscreen	12:24:30	16	A	1.002	16	1	7170
GJ Gardner	Virtual Grass Sign - End of Wicket	12:24:30	16	A	0.690	16	1	7170
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:24:30	16	A	0.492	32	2	7170
Dulux	Virtual Grass Sign - End of Wicket	12:24:51	1	A	0.802	1	1	7191
GJ Gardner	LED Sightscreen	12:24:51	1	A	1.002	1	1	7191
GJ Gardner	Virtual Grass Sign - End of Wicket	12:24:50	2	B	0.690	2	1	7190
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:24:50	2	C	0.492	3	1.500	7190
BRB	Grass Sign - Square of Wicket	12:24:52	1	C	2.770	1	1	7192
ΑΝΖ	Playing Kit - Arm	12:24:55	5	A	0.467	5	1	7195
ΑΝΖ	Playing Kit - Shirt Front	12:24:55	5	A	1.183	5	1	7195
GJ Gardner	Virtual Grass Sign - End of Wicket	12:25:06	1	B	0.690	1	1	7206
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:25:06	1	C	0.492	1	1	7206
GJ Gardner	Virtual Grass Sign - End of Wicket	12:25:10	4	B	0.690	4	1	7210
ΑΝΖ	LED Sight Screen	12:25:11	3	B	1.002	3	1	7211
ΑΝΖ	LED Sign - End of Wicket Signage	12:25:11	3	C	0.899	24	8	7211
ΑΝΖ	Virtual Grass Sign - End of Wicket	12:25:10	4	C	0.492	7	1.750	7210
Dulux	LED Sign	12:25:11	4	C	0.778	17	4.250	7211
Ford	LED SignLED Sign	12:25:14	1	B	0.935	1	1	7214
KFC	Boundary Rope	12:25:14	1	A	0.640	6	6	7214
Life Direct	Boundary Rope	12:25:14	1	A	0.763	1	1	7214
Oral B	LED Sign	12:25:14	1	E	0.489	1	1	7214
BRB	Grass Sign - Square of Wicket	12:25:15	2	A	2.770	2	1	7215
Ford	Virtual Grass Sign - Square of Wicket	12:25:15	2	A	1.869	2	1	7215
KFC	Virtual Grass Sign - Square of Wicket	12:25:15	2	A	0.640	2	1	7215
